1988	5	DFW	18033	30	0	0	91.26	1546
1988	5	DEN	13882	79	0	0	83.33	2235
1988	5	DTW	8993	67	0	0	86	1192
1988	5	ELP	1989	5	0	0	94.37	107
1988	5	FLL	3194	16	0	0	87.07	397
1988	5	RSW	1367	8	0	0	91.37	110
1988	5	BDL	2550	13	0	0	88.16	289
1988	5	HNL	1241	4	0	0	89.2	130
1988	5	IAH	7315	34	0	0	87.35	891
1988	5	HOU	4730	24	0	0	92.11	349
1988	5	IND	3144	13	0	0	85.78	434
1988	5	JAX	2048	17	0	0	91.41	159
1988	5	OGG	306	4	0	0	90.2	26
1988	5	FCA	61	0	0	0	90.16	6
1988	5	MCI	4246	27	0	0	87.24	515
1988	5	LAS	6117	10	0	0	92.15	470
1988	5	LAX	14516	36	0	0	89.76	1450
1988	5	MEM	6147	26	0	0	91.8	478
1988	5	MIA	5943	43	0	0	82.43	1001
1988	5	MKE	2112	18	0	0	92.05	150
1988	5	MSP	7859	40	0	0	88.98	826
1988	5	BNA	4437	5	0	0	92.29	337
1988	5	MSY	3631	10	0	0	89.34	377
1988	5	JFK	4230	16	0	0	72.51	1147
1988	5	LGA	9660	132	0	0	81.22	1682
1988	5	EWR	10531	146	0	0	73.53	2642
1988	5	OAK	2363	6	0	0	89.76	236
1988	5	ONT	2868	10	0	0	92.02	219
1988	5	MCO	5792	34	0	0	86.45	751
1988	5	PHL	7031	54	0	0	74.5	1739
1988	5	PHX	10041	25	0	0	90.59	920
1988	5	PIT	9751	101	0	0	73.98	2436
1988	5	PDX	3359	8	0	0	90.44	313
1988	5	PRC	0	0	0	0	0	0
1988	5	PVD	1020	11	0	0	82.75	165
1988	5	RDU	5076	25	0	0	88.81	543
1988	5	SMF	2404	2	0	0	93.47	155
1988	5	SLC	5637	17	0	0	94.84	274
1988	5	SAT	2972	8	0	0	93.64	181
1988	5	SAN	5183	18	0	0	86.78	667
1988	5	SJC	4094	17	0	0	91.6	327
1988	5	SJU	1342	4	0	0	85.47	191
1988	5	SNA	2548	10	0	0	85.79	352
1988	5	SEA	5985	10	0	0	89.41	624
1988	5	GEG	903	2	0	0	92.25	68
1988	5	SGU	0	0	0	0	0	0
1988	5	STL	10554	58	0	0	87.42	1270
1988	5	TPA	4817	37	0	0	88.25	529
1988	5	ACT	0	0	0	0	0	0
1988	5	IAD	7452	131	0	0	82.31	1187
1988	5	DCA	3837	29	0	0	86.24	499
1988	5	PBI	2002	12	0	0	85.56	277
1988	5	WYS	0	0	0	0	0	0
1988	6	ABQ	2768	4	0	0	92.38	207
1988	6	ANC	1316	3	0	0	93.16	87
1988	6	ATL	21119	61	0	0	90.05	2041
1988	6	AUS	2372	6	0	0	93.04	159
1988	6	BWI	5585	5	0	0	87.23	708
1988	6	BOS	8178	29	0	0	87.42	1000
1988	6	BUF	2303	5	0	0	91.19	198
1988	6	BUR	1972	5	0	0	82.86	333
1988	6	CLT	8348	7	0	0	83.3	1387
1988	6	MDW	1679	12	0	0	89.04	172
1988	6	ORD	22384	68	0	0	85.02	3285
1988	6	CVG	5206	9	0	0	93.83	312
1988	6	CLE	4987	19	0	0	89.37	511
1988	6	COS	930	2	0	0	94.3	51
1988	6	CMH	2242	6	0	0	91.93	175
1988	6	DAL	2909	11	0	0	92.88	196
1988	6	DFW	17887	42	0	0	90.69	1624
1988	6	DEN	13755	18	0	0	86.51	1838
1988	6	DTW	8989	30	0	0	88.6	995
1988	6	ELP	2096	1	0	0	94.99	104
1988	6	FLL	3044	4	0	0	91.66	250
1988	6	RSW	1365	4	0	0	94.14	76
1988	6	BDL	2537	7	0	0	92.23	190
1988	6	HNL	1256	2	0	0	90.61	116
1988	6	IAH	7226	20	0	0	89.88	711
1988	6	HOU	4706	14	0	0	90.67	425
1988	6	IND	3140	6	0	0	90.13	304
1988	6	JAX	1982	6	0	0	93.24	128
1988	6	OGG	310	0	0	0	92.9	22
1988	6	FCA	60	0	0	0	91.67	5
1988	6	MCI	3997	8	0	0	88.92	435
